"Cylinders","Fuel_Type","City_MPG","Highway_MPG","CO2_Emissions"
"3","Hybrid",26,34,376
"4","Hybrid",20.7,30.2,462
"4","Gasoline",35.2,43.5,263
"3","Gasoline",22.5,26.8,362
"6","Gasoline",24.5,28.1,219
"3","Gasoline",36.7,43.1,154
"8","Diesel",40.9,50.6,141
"4","Hybrid",40.9,49.6,233
"8","Gasoline",31.9,38.8,169
"3","Gasoline",30.9,34.9,373
"4","Gasoline",42.6,50.6,230
"4","Gasoline",21.8,30.5,478
"6","Gasoline",20.3,29.8,310
"4","Gasoline",38.3,45.6,212
"4","Gasoline",29.3,35.9,190
"6","Diesel",39.8,47.1,208
"4","Gasoline",24,33.6,426
"3","Gasoline",26.4,33.8,133
"4","Hybrid",46.4,51.2,129
"6","Hybrid",29.8,37.3,185
"4","Gasoline",35.7,44.9,306
"4","Gasoline",18.7,25.7,221
"3","Hybrid",21.3,27.8,442
"4","Gasoline",16.3,24.4,302
"6","Gasoline",29.9,37.5,335
"4","Gasoline",49.6,53,156
"4","Gasoline",45.6,53.7,118
"3","Gasoline",37.2,43.1,248
"4","Gasoline",45.1,54.7,223
"4","Diesel",35.8,45.6,193
"4","Hybrid",27.9,34,323
"4","Hybrid",21.1,30.9,205
"8","Gasoline",37.9,43.1,295
"3","Gasoline",21.8,29.6,179
"4","Diesel",29.6,33.1,182
"4","Gasoline",43.9,47.9,137
"4","Gasoline",19.5,28.6,212
"6","Gasoline",19.5,28.8,303
"4","Gasoline",22.9,29.6,295
"3","Gasoline",34.3,39.7,224
"6","Gasoline",23.8,30,153
"4","Hybrid",32.6,41.7,153
"3","Gasoline",25.6,30.1,388
"4","Hybrid",32.7,37.8,308
"4","Hybrid",24.7,33.2,229
"6","Gasoline",49.3,58.8,144
"4","Diesel",32.2,35.9,157
"4","Diesel",41,49.6,242
"4","Gasoline",39.5,47,280
"4","Gasoline",32.2,36.8,183
"8","Gasoline",23.4,31.7,384
"3","Diesel",32.9,41,185
"8","Gasoline",38.8,42.8,92
"4","Gasoline",31.1,37.6,262
"6","Gasoline",17.9,26.2,333
"4","Gasoline",15.6,19.9,585
"4","Gasoline",26.5,32.7,348
"6","Gasoline",20.3,24.1,542
"6","Hybrid",46.7,51.8,154
"4","Diesel",21.2,25.7,340
"4","Diesel",28.8,35.3,226
"4","Gasoline",39.9,43.9,152
"8","Diesel",43.5,49.2,201
"4","Gasoline",31.7,36.6,322
"6","Gasoline",21.3,29.5,202
"6","Hybrid",24.5,32.4,434
"6","Gasoline",29.7,33.4,309
"4","Gasoline",27.8,37.5,324
"4","Gasoline",27.2,35.4,399
"8","Gasoline",19.6,26.9,351
"6","Diesel",47,53.3,87
"6","Gasoline",16,20.2,589
"4","Hybrid",30.4,40.1,323
"6","Gasoline",49.3,52.4,102
"4","Gasoline",38.1,45.9,94
"4","Gasoline",27.4,34,161
"6","Diesel",20.1,29.4,266
"4","Hybrid",48.7,54.4,230
"6","Gasoline",15.5,22.1,201
"4","Gasoline",38.8,47,251
"4","Hybrid",45.8,49.1,237
"4","Gasoline",15.9,19.3,616
"4","Gasoline",40.4,44.9,105
"4","Gasoline",50,54,186
"6","Gasoline",37.4,40.4,311
"6","Gasoline",29.5,36.9,145
"4","Gasoline",45.6,54.2,81
"4","Hybrid",34.4,44.1,290
"6","Diesel",41.2,47.3,212
"6","Hybrid",35.6,40.6,247
"6","Gasoline",16.3,25.3,586
"6","Gasoline",22.5,31.4,389
"4","Diesel",17.8,25.2,336
"4","Hybrid",18.7,23.6,358
"4","Gasoline",15.5,24.9,248
"4","Gasoline",29.7,33.9,202
"6","Diesel",21.3,24.6,333
"3","Hybrid",44.9,53.5,123
"8","Hybrid",41.3,48.2,263
"6","Diesel",35.1,39.8,103
"6","Gasoline",32.1,39.8,247
"8","Gasoline",24,32.4,372
"4","Hybrid",31.6,40.5,282
"6","Gasoline",37.4,42.4,235
"4","Gasoline",42.4,45.6,167
"3","Hybrid",17.9,24.5,556
"6","Gasoline",39.8,48.8,150
"3","Diesel",41,45.5,238
"8","Diesel",34.6,40.5,316
"6","Gasoline",22.5,27.3,196
"6","Gasoline",33.9,37,340
"4","Gasoline",32.6,41.9,283
"6","Diesel",31.6,35.5,273
"3","Gasoline",31.1,39.5,199
"6","Gasoline",18.9,24.3,540
"4","Hybrid",21.4,26.3,173
"6","Gasoline",18.4,28,325
"4","Gasoline",23.5,31.1,380
"3","Gasoline",24.2,32,386
"4","Gasoline",23.6,31.9,199
"4","Hybrid",22.4,27.8,166
"6","Gasoline",40.7,47.6,244
"4","Gasoline",43.6,48.5,162
"4","Hybrid",26.4,35.2,163
"4","Diesel",25.7,32.9,154
"4","Gasoline",44.5,49.2,200
"4","Hybrid",36.8,46.1,214
"6","Diesel",25.3,32.4,389
"4","Gasoline",40,46.5,93
"3","Diesel",27.1,30.3,395
"4","Hybrid",35.5,44.9,286
"4","Gasoline",49.7,59.4,140
"4","Diesel",25.6,32.5,152
"4","Hybrid",47.6,53.7,238
"6","Diesel",26.2,31.7,151
"3","Gasoline",33.9,38.8,245
"4","Gasoline",31.1,38.1,233
"4","Gasoline",42.4,46.3,249
"6","Gasoline",17.1,26.5,374
"8","Hybrid",36.9,41.1,201
"4","Gasoline",41.6,49.8,251
"8","Gasoline",31.5,36.6,358
"4","Diesel",18.7,23.3,407
"3","Gasoline",23.6,30.5,286
"4","Gasoline",38.8,47.2,256
"4","Gasoline",46.3,54.4,219
"4","Gasoline",29.8,34.4,204
"3","Hybrid",34.6,39.9,236
"4","Diesel",23,32.1,185
"4","Gasoline",29.4,37.5,278
"4","Gasoline",26.8,34.8,359
"4","Hybrid",37.9,42.8,134
"6","Hybrid",49.5,58,122
"4","Gasoline",43.5,49,166
"6","Diesel",21.7,27.5,453
"6","Gasoline",35.2,40.2,269
"4","Gasoline",17.3,21.1,340
"4","Hybrid",23.6,29.5,221
"4","Gasoline",21,24.1,436
"4","Gasoline",26.7,32.9,267
"4","Gasoline",38.8,46.9,209
"4","Gasoline",32.5,42.2,252
"4","Diesel",47.7,51.3,175
"6","Gasoline",22.4,27.4,366
"4","Gasoline",27.7,34.2,372
"6","Gasoline",26.5,30.7,397
"4","Diesel",23.3,27.1,201
"6","Gasoline",49.8,56,168
"4","Diesel",28.6,35.7,236
"4","Diesel",47.9,56.6,120
"8","Hybrid",28.7,38.7,275
"6","Hybrid",22.1,30.5,313
"4","Gasoline",19.2,23.7,491
"4","Gasoline",44.9,53.1,93
"6","Diesel",16.1,22.9,328
"6","Diesel",48.8,55,77
"4","Gasoline",29.6,39.2,299
"4","Gasoline",23.7,31.6,424
"6","Gasoline",36.6,44.4,219
"4","Hybrid",19.7,22.8,431
"6","Hybrid",17.5,26.6,188
"4","Gasoline",44,52.6,169
"8","Gasoline",29.9,35,258
"6","Gasoline",33.1,38.1,115
"6","Gasoline",21.2,24.6,463
"4","Diesel",17.1,20.5,329
"4","Diesel",27.9,35.6,317
"4","Gasoline",32.7,37,209
"6","Gasoline",41.8,51.3,268
"6","Gasoline",32.5,41.4,152
"4","Hybrid",42.4,47.8,94
"6","Gasoline",19,24.7,564
"6","Gasoline",17.2,22.5,296
"3","Diesel",20.6,24.2,416
"4","Diesel",42,45.2,161
"6","Hybrid",41.6,47.8,209
"4","Gasoline",19.9,29.5,363
"6","Gasoline",16.1,25.5,478
"4","Gasoline",39,47.7,90
"8","Hybrid",44.9,52.3,228
"3","Diesel",41.4,50.4,173
"4","Hybrid",22.1,28.7,326
"3","Gasoline",35.4,39.7,196
"4","Diesel",41.5,49.3,273
"4","Gasoline",24,33.4,375
"4","Gasoline",33.5,36.6,185
"8","Gasoline",26,30.8,373
"8","Diesel",22.9,27.8,299
"4","Gasoline",48.9,52.6,224
"6","Hybrid",46.9,51.5,82
"4","Diesel",30.6,36.3,205
"6","Gasoline",19.8,29.4,305
"6","Diesel",40.5,49.5,228
"3","Gasoline",23.9,33.5,186
"6","Gasoline",20.9,24.7,274
"6","Diesel",28.4,31.6,336
"4","Hybrid",33.5,37.3,125
"8","Gasoline",18.4,27.8,239
"8","Hybrid",35,39.1,279
"4","Diesel",15.5,22.5,601
"6","Gasoline",46.2,50.8,209
"8","Gasoline",47.2,50.3,172
"4","Diesel",40.7,44.3,109
"4","Gasoline",31.3,39.3,311
"4","Hybrid",23.9,28.2,186
"6","Diesel",41,45.6,164
"6","Gasoline",47.6,53.2,83
"4","Hybrid",20.5,28.1,410
"8","Gasoline",31.3,37.6,237
"6","Hybrid",26,35.6,380
"6","Gasoline",27.5,33.5,163
"3","Diesel",29.2,33.6,348
"4","Gasoline",48.3,55.1,159
"6","Diesel",24.1,30.3,256
"4","Gasoline",32.2,40.7,257
"6","Gasoline",48.3,57.8,201
"6","Gasoline",31.7,40.6,210
"4","Hybrid",45.2,50.9,120
"6","Gasoline",17.1,21.6,608
"4","Diesel",48.4,57.8,122
"4","Hybrid",21.6,27.3,511
"3","Hybrid",49.3,57.7,196
"4","Gasoline",21.1,31,375
"4","Hybrid",30.6,37.6,113
"6","Gasoline",25.8,32.2,265
"6","Diesel",30.2,38.1,239
"4","Diesel",23.8,28.2,271
"6","Gasoline",48.8,55.2,97
"3","Gasoline",25.7,30.9,246
"4","Gasoline",37.9,42,110
"6","Gasoline",19.8,27.1,268
"6","Hybrid",43.9,50.9,95
"6","Gasoline",34,42.3,271
"4","Hybrid",49.3,58.4,179
"6","Gasoline",29.8,34.3,374
"6","Hybrid",21.8,30.3,272
"8","Diesel",27.1,32.7,355
"4","Hybrid",40.8,48.2,200
"4","Gasoline",38.1,47.1,221
"6","Gasoline",42.2,47,191
"8","Gasoline",17.6,24.8,498
"4","Gasoline",35.3,41.7,107
"4","Diesel",47.6,56.1,86
"4","Diesel",18.8,26.7,202
"4","Gasoline",18.3,26.7,279
"4","Gasoline",40.1,45.1,209
"3","Gasoline",26,33.9,314
"4","Gasoline",38.1,45.3,239
"4","Gasoline",34.1,40.3,167
"4","Diesel",49.5,55.1,180
"4","Gasoline",46.1,51.4,98
"3","Diesel",38.7,41.8,95
"8","Gasoline",24.2,28.4,374
"4","Hybrid",24.2,27.6,387
"6","Gasoline",45.9,54.8,183
"4","Hybrid",35.5,44.5,150
"8","Gasoline",42.6,51.5,252
"4","Gasoline",30.7,39.4,326
"4","Gasoline",18.6,23.1,396
"4","Hybrid",26.6,33,416
"6","Diesel",20.6,30,251
"4","Gasoline",42.4,50.7,173
"4","Gasoline",39.5,42.5,289
"4","Gasoline",18.1,24.3,368
"6","Gasoline",36.7,39.8,206
"4","Diesel",45.6,50.6,92
"3","Diesel",39.4,45.5,132
"4","Hybrid",32.9,42.2,137
"4","Hybrid",25.9,33.5,293
"6","Diesel",46,51.5,134
"3","Gasoline",29.8,36.2,134
"4","Gasoline",44.9,53.6,167
"6","Gasoline",42.4,47.5,214
"6","Gasoline",43.6,50.9,216
"4","Diesel",49.6,54.4,213
"6","Hybrid",41.2,47.6,179
"4","Hybrid",16.2,19.4,403
"4","Gasoline",22.2,31.2,365
"8","Gasoline",16.2,19.5,217
"8","Hybrid",21.6,26.2,389
"4","Hybrid",17.2,22.5,368
"4","Gasoline",32.6,40,212
"4","Diesel",16,24,317
"3","Diesel",31.5,35.1,146
"3","Gasoline",46.5,49.8,151
"4","Gasoline",41.2,49.8,142
"8","Hybrid",48,56,234
"6","Diesel",22.9,31.7,440
"4","Gasoline",33.6,41.3,251
"4","Diesel",26.2,34.5,384
"3","Diesel",32.3,38,294
"4","Hybrid",34.5,41.6,178
"3","Gasoline",16.3,24.9,439
"6","Hybrid",23.2,27.4,224
"4","Gasoline",39.7,45.7,229
"6","Diesel",42.1,50.3,90
"6","Diesel",34.9,41.6,288
"4","Gasoline",24.5,32.3,312
"4","Gasoline",29.2,34.3,134
"6","Hybrid",18.4,21.6,569
"8","Diesel",48.4,51.6,229
"6","Gasoline",45.4,55,223
"4","Gasoline",17.3,26.9,476
"4","Gasoline",20.8,25.3,420
"4","Gasoline",35.3,39.3,194
"8","Hybrid",23.1,26.2,201
"6","Diesel",47.7,52.3,126
"6","Hybrid",41.4,46.7,154
"4","Gasoline",24.6,29.3,255
"6","Diesel",15.2,23.8,446
"4","Gasoline",43,51.2,118
"3","Diesel",29.8,33.4,171
"4","Gasoline",37.5,45.4,242
"8","Gasoline",25,31.6,135
"6","Gasoline",20,23.9,230
"3","Gasoline",38.6,46.8,177
"6","Diesel",30.8,34.4,155
"4","Diesel",23.2,27.4,480
"4","Diesel",19.8,23.8,441
"4","Hybrid",35.3,44.9,188
"4","Gasoline",40.4,48.3,107
"4","Gasoline",24.9,30.8,256
"4","Hybrid",40.7,49.5,209
"6","Gasoline",21.4,25.9,517
"4","Gasoline",26.8,36.3,250
"6","Hybrid",41.1,49,218
"4","Gasoline",38.1,45,131
"6","Gasoline",24.5,33.1,320
"6","Gasoline",19.3,26.8,253
"6","Gasoline",16.5,25.7,260
"4","Gasoline",44.3,53.1,168
"6","Gasoline",17.6,22,283
"3","Gasoline",19,23.7,471
"6","Gasoline",23.3,26.8,477
"3","Gasoline",30.6,35.1,219
"4","Diesel",42.6,48,145
"4","Gasoline",23.7,26.9,209
"6","Gasoline",34,39.2,196
"3","Gasoline",18.2,26.6,386
"8","Gasoline",31.3,40.2,196
"8","Gasoline",21.2,24.3,404
"6","Gasoline",22.4,25.5,399
"4","Diesel",27.8,31.8,155
"6","Diesel",41.6,50.7,214
"4","Hybrid",41,47.3,263
"4","Gasoline",29.5,39.4,116
"8","Gasoline",19.2,28.4,360
"8","Gasoline",24.8,34,307
"8","Diesel",32.7,36.6,287
"4","Gasoline",45.4,51.7,147
"4","Gasoline",48.9,58.9,202
"4","Gasoline",37.3,41.3,216
"4","Diesel",27.3,34.3,238
"4","Hybrid",39.3,44.7,239
"4","Hybrid",26.8,32.5,400
"6","Gasoline",36.9,46.1,262
"6","Gasoline",23.5,30.6,440
"6","Hybrid",24.3,32.6,214
"6","Gasoline",17.6,25.3,223
"3","Gasoline",29.7,36.4,255
"3","Diesel",36.6,45.1,101
"6","Diesel",42.6,52.4,203
"4","Hybrid",43.4,53.2,121
"4","Gasoline",49.7,58.2,143
"3","Gasoline",18.1,24.5,445
"4","Gasoline",32.3,36.4,232
"6","Hybrid",33.2,36.5,167
"6","Diesel",43.2,47.8,252
"8","Diesel",24.3,29.7,387
"4","Hybrid",17.4,21.3,466
"4","Diesel",26,30.6,348
"6","Gasoline",49.4,53,144
"4","Diesel",46.5,53.2,141
"4","Diesel",28.8,32.7,168
"8","Gasoline",45.7,53.9,216
"6","Gasoline",16.1,21.4,378
"8","Diesel",26,33.7,329
"4","Gasoline",40.4,49.6,142
"4","Diesel",22.8,26.4,436
"6","Gasoline",21.9,31.8,174
"4","Hybrid",45.2,52.7,188
"6","Gasoline",36.6,40,282
"4","Gasoline",49.6,54.8,183
"6","Gasoline",19.7,28.9,405
"6","Gasoline",27.5,34.7,269
"4","Gasoline",25.9,30.9,304
"4","Gasoline",45.8,55.4,86
"6","Diesel",23.9,32.4,211
"6","Gasoline",27.4,35.5,320
"4","Diesel",20,29.2,489
"6","Diesel",42.1,50.5,183
"4","Diesel",23.3,28.3,391
"4","Gasoline",17.4,24.5,465
"3","Gasoline",30.2,39.1,361
"8","Gasoline",28.7,33,347
"4","Hybrid",21.2,25.3,398
"4","Hybrid",19.7,23.8,219
"6","Gasoline",46.4,50.8,142
"4","Gasoline",17.4,21.1,309
"4","Gasoline",18.5,27.4,489
"4","Gasoline",23.6,32.3,274
"6","Gasoline",48.3,52.4,168
"4","Diesel",18,25.9,555
"6","Gasoline",43.6,51,234
"6","Diesel",46.2,51.1,219
"6","Hybrid",28.2,32.8,164
"6","Diesel",25.3,30.1,143
"4","Gasoline",38.7,46.8,113
"4","Gasoline",39.6,44.8,242
"6","Gasoline",42.3,47.2,164
"8","Hybrid",44.1,47.3,105
"4","Gasoline",24.4,33.8,351
"4","Gasoline",39,47.3,126
"4","Gasoline",19.7,26,390
"4","Gasoline",32.9,42.5,272
"3","Diesel",36.5,41.6,232
"4","Gasoline",20.7,28.4,507
"4","Gasoline",17.7,22.8,373
"4","Gasoline",21.8,27,266
"4","Gasoline",29.7,38.6,161
"6","Diesel",46.1,54.6,162
"6","Gasoline",33.6,38.7,310
"8","Gasoline",41.2,44.8,280
"4","Diesel",21.1,26.6,514
"3","Diesel",18.7,27,368
"8","Gasoline",23.4,27.1,358
"6","Gasoline",26,33.7,296
"4","Gasoline",34.2,43.4,202
"4","Gasoline",45.8,50.1,106
"4","Gasoline",29.9,38.9,126
"4","Gasoline",33.2,36.6,217
"3","Hybrid",15.2,22.9,282
"8","Gasoline",16.2,24.7,563
"4","Diesel",17.9,24,497
"6","Hybrid",39.5,43.9,220
"6","Hybrid",32,41.5,113
"6","Gasoline",21.8,24.9,394
"6","Hybrid",35.7,42.6,235
"8","Hybrid",34.1,39.7,206
"4","Gasoline",18.1,24.3,448
"8","Gasoline",37.4,44.2,276
"6","Gasoline",41.9,48.6,229
"3","Diesel",25,29.4,290
"6","Gasoline",39.1,46.9,141
"6","Gasoline",22,25.1,337
"8","Diesel",41.5,44.6,279
"4","Gasoline",46.9,53.2,218
"4","Hybrid",30.5,37.3,118
"3","Gasoline",23.6,28.5,407
"4","Diesel",29,35.9,162
"3","Gasoline",23.8,30.4,323
"4","Gasoline",15,20.4,611
"6","Diesel",37.8,45.4,208
"4","Gasoline",16.5,26.2,341
"4","Gasoline",22.4,28.8,256
"4","Hybrid",40.3,48.8,144
"4","Gasoline",38.3,43,273
"4","Hybrid",17.6,25.9,504
"3","Gasoline",38.1,45.6,262
"4","Gasoline",47.6,55.1,121
"3","Gasoline",17.6,26.9,483
"4","Hybrid",29.5,34.1,128
"4","Gasoline",40.5,46.1,128
"4","Hybrid",38.4,42,205
"3","Hybrid",22.9,31,271
"4","Gasoline",20.7,29.6,188
"6","Diesel",42.4,48.2,91
"6","Diesel",48.5,54,178
"4","Gasoline",41.9,49.5,142
"4","Gasoline",48.7,52.2,77
"6","Gasoline",36.2,41.3,194
"3","Diesel",47.5,53.1,128
"6","Diesel",39.2,45.8,207
"8","Gasoline",46.8,53.1,238
"6","Gasoline",20.7,25.2,281
"6","Hybrid",43.5,50.3,266
"6","Gasoline",21.9,31.4,169
"6","Diesel",16,19.2,257
"6","Gasoline",33.1,40.9,270
"6","Hybrid",26.1,33.5,346
"6","Hybrid",16.5,26,351
"4","Gasoline",49.3,56.8,118
"4","Gasoline",38.3,45.7,255
"6","Gasoline",46.6,55,239
"3","Gasoline",50,54.9,237
"6","Gasoline",28.7,35.9,288
"8","Diesel",23.9,30.5,376
"6","Gasoline",21.4,27.5,448
"8","Gasoline",33,36.6,309
"6","Diesel",36.2,41.2,322
"3","Diesel",31.5,36.5,319
"6","Gasoline",28.6,36.7,292
"4","Diesel",20.9,30.3,275
"4","Diesel",30.5,35.1,274
"4","Gasoline",18,21.5,580
"4","Gasoline",45.3,55.3,128
"4","Gasoline",16.6,24.4,196
"4","Hybrid",28.3,37.5,201
"6","Hybrid",18.5,22.5,593
"6","Diesel",42.1,50.7,231
"4","Gasoline",25.9,34.6,178
"4","Gasoline",19,23.1,183
"6","Hybrid",33.6,37.7,269
"6","Gasoline",47.1,52.2,178
"8","Gasoline",46.8,51.3,91
"3","Gasoline",23.7,33.5,427
"6","Hybrid",40.2,45.7,213
"4","Gasoline",16.1,24.4,467
"6","Gasoline",19.6,28.2,469
"3","Diesel",32.5,38.2,190
"4","Diesel",23,30.8,321
"4","Diesel",42.9,46.7,196
"4","Diesel",47.6,53.4,242
"4","Gasoline",15.2,25,244
"6","Gasoline",23.2,27.4,411
"6","Diesel",30.4,36.1,264
"4","Gasoline",34.7,43.2,286
"4","Diesel",47.1,54.8,216
"4","Diesel",46.2,53.6,77
"8","Gasoline",37.3,46.3,143
"4","Gasoline",24,27.2,208
"4","Gasoline",42.4,50.8,167
"4","Gasoline",22.1,31.3,437
"6","Gasoline",48.8,51.9,75
"4","Hybrid",15.2,22.1,430
"3","Gasoline",34.9,40.3,306
"6","Diesel",18.1,21.5,599
"6","Gasoline",29.3,35.2,295
"6","Gasoline",37.2,44.7,269
"3","Gasoline",39.1,48.5,150
"4","Diesel",42.5,49.8,135
"8","Gasoline",35.8,44.8,104
"6","Gasoline",23.8,27.7,317
"4","Diesel",46.1,50.6,160
"4","Gasoline",43.4,53.2,145
"4","Gasoline",20.6,29.8,188
"4","Gasoline",43.9,48.5,125
"6","Gasoline",49,56.3,105
"8","Gasoline",37.3,42.8,300
"4","Gasoline",24.9,31.2,435
"3","Gasoline",36.2,45.2,93
"6","Hybrid",27,35.1,169
"3","Hybrid",38.7,43.4,281
"8","Hybrid",34.1,39.3,111
"6","Hybrid",47.5,52.5,240
"8","Gasoline",36.6,45.1,173
"4","Diesel",22.5,28.9,329
"3","Gasoline",40.4,50.1,231
"4","Diesel",25.5,34.2,197
"4","Gasoline",24.5,29,173
"4","Gasoline",28.7,37.2,329
"8","Hybrid",15.4,21.9,663
"6","Diesel",48.9,53.7,185
"6","Hybrid",33.6,39.1,302
"4","Gasoline",42.1,51.9,255
"6","Gasoline",24,30.4,211
"6","Gasoline",41.1,49.1,151
"4","Gasoline",34.9,41.2,149
"8","Gasoline",29.8,35.4,132
"4","Gasoline",49,57.6,191
"4","Gasoline",32.3,41.2,137
"3","Gasoline",38,41.5,115
"6","Diesel",15.5,20.5,382
"6","Hybrid",25.6,32.2,148
"4","Gasoline",46.1,51.3,109
"4","Gasoline",41.6,50.1,95
"3","Gasoline",33.8,37.6,320
"4","Gasoline",46.5,55.1,208
"4","Diesel",32,39.3,316
"4","Diesel",34.8,39.8,304
"4","Hybrid",28.4,33.8,386
"6","Gasoline",36.7,41,139
"4","Hybrid",26.2,31,406
"6","Gasoline",28.5,36.5,257
"3","Gasoline",48.8,54.4,101
"4","Gasoline",18.9,26.7,416
"4","Diesel",18.7,25.3,301
"4","Gasoline",16.5,20.5,225
"4","Gasoline",26.2,32.7,151
"6","Diesel",28.9,37.2,226
"8","Gasoline",18.3,23.4,527
"3","Gasoline",34.2,41.7,171
"4","Gasoline",35.4,39.8,278
"8","Gasoline",41.3,45.2,98
"3","Diesel",49.2,54.7,139
"6","Gasoline",36.7,42.4,123
"8","Gasoline",18.9,27.2,491
"8","Gasoline",18.1,24.3,576
"4","Hybrid",42.2,45.8,150
"4","Gasoline",37.8,45.2,299
"4","Diesel",20.7,27,433
"6","Gasoline",23.9,29.2,142
"8","Gasoline",41.3,49.9,175
"6","Hybrid",34.8,38.9,300
"6","Gasoline",35.5,44.9,209
"6","Gasoline",22.4,27.7,342
"6","Gasoline",37,43.2,191
"6","Gasoline",42,51.5,154
"6","Gasoline",46,54.3,80
"4","Hybrid",40.8,44.3,216
"4","Hybrid",35.2,42.2,270
"6","Gasoline",38.6,43.8,259
"4","Gasoline",32,38.6,261
"4","Diesel",22.9,31.1,249
"6","Gasoline",45.9,52.4,80
"6","Gasoline",33.6,37.1,328
"8","Diesel",35.8,42.5,192
"4","Diesel",49.7,52.9,176
"6","Diesel",49.5,54.9,104
"4","Diesel",35.5,41.8,129
"8","Hybrid",16.2,23.7,226
"3","Gasoline",28.9,35.4,334
"6","Hybrid",47.8,51.9,189
"6","Gasoline",25.1,34.6,308
"4","Gasoline",50,57.6,219
"8","Gasoline",18,23.2,249
"6","Diesel",34.9,44.7,132
"4","Gasoline",33,42.2,144
"3","Hybrid",23.9,27.9,288
"4","Diesel",48.2,55.8,219
"4","Gasoline",36.7,43.6,286
"6","Diesel",23.1,27.4,353
"8","Hybrid",28.4,33,310
"3","Diesel",40.2,47.1,266
"4","Gasoline",25.4,30.6,329
"4","Hybrid",45.8,54.6,115
"3","Diesel",20.8,24.5,438
"4","Gasoline",24.3,33.7,362
"4","Gasoline",20.1,29,379
"4","Gasoline",18.6,26.8,271
"6","Hybrid",25.5,30.3,260
"6","Gasoline",50,58,146
"4","Gasoline",18.3,24.4,235
"6","Hybrid",22.5,29.9,294
"6","Gasoline",24.5,29.7,190
"6","Hybrid",36.7,45.6,197
"4","Gasoline",41.1,44.4,98
"6","Gasoline",41.3,49.1,267
"6","Gasoline",15.3,24.1,300
"4","Hybrid",37.8,45.3,189
"4","Diesel",37.1,41.4,103
"8","Hybrid",33.1,38.1,153
"6","Diesel",28.3,34.9,311
"8","Gasoline",42.9,48.2,104
"6","Gasoline",27,30,324
"6","Gasoline",23.1,26.4,152
"4","Diesel",25.9,34.3,260
"4","Hybrid",30.4,34,312
"8","Gasoline",22.5,32,435
"4","Diesel",36.3,42.4,205
"3","Hybrid",45.9,54.2,222
"6","Gasoline",35.8,39.7,285
"6","Hybrid",30.6,40.1,179
"4","Gasoline",42.9,46.1,256
"4","Diesel",41.2,44.5,218
"4","Gasoline",27.8,31.2,158
"3","Gasoline",36.1,39.8,315
"6","Gasoline",40.5,46.9,121
"4","Hybrid",23.6,32.1,282
"6","Hybrid",27.8,32.8,258
"6","Gasoline",18.7,26.9,404
"6","Hybrid",49.6,58,178
"4","Diesel",18,27.4,255
"4","Hybrid",20.9,24.9,298
"4","Gasoline",31.8,35.7,149
"4","Gasoline",45.3,49.2,103
"6","Diesel",27.5,33,363
"4","Gasoline",41.9,48.3,229
"6","Gasoline",38.7,44.9,182
"4","Gasoline",37.4,42.2,115
"4","Gasoline",44.6,52,159
"8","Gasoline",15.5,20.9,348
"4","Hybrid",47.5,53.1,210
"4","Gasoline",44,47.7,100
"4","Gasoline",47.8,54.9,150
"4","Gasoline",42.8,50.4,192
"6","Diesel",45.8,54.1,248
"3","Diesel",22.1,31.4,169
"4","Diesel",26.2,34.6,156
"4","Gasoline",26,30.7,437
"8","Gasoline",18.8,23.4,346
"4","Diesel",40.5,49.9,227
"4","Hybrid",19.8,28.3,441
"4","Diesel",16.8,25.3,309
"3","Gasoline",42.1,50.1,122
"4","Gasoline",46.7,51.6,125
"3","Gasoline",41.7,50.6,226
"4","Diesel",43.9,47.9,242
"3","Gasoline",35.8,41.3,256
"4","Gasoline",46.1,51.5,156
"8","Gasoline",32.4,39.3,169
"6","Gasoline",49.6,55.8,142
"3","Gasoline",18.6,24.8,542
"4","Gasoline",43.3,50.2,242
"6","Diesel",37.4,43.3,163
"6","Gasoline",35.3,40,176
"3","Gasoline",40.4,48,239
"6","Gasoline",44.4,52.9,154
"4","Gasoline",45.2,51.6,181
"4","Diesel",21.1,28.6,300
"8","Gasoline",21.9,28.6,232
"6","Diesel",15.6,19,312
"6","Gasoline",19.6,25.6,220
"4","Hybrid",24.2,27.3,150
"4","Gasoline",40.2,47.8,141
"6","Gasoline",31.7,38.3,150
"4","Diesel",41.5,45.4,138
"4","Gasoline",32,38.8,125
"4","Gasoline",34.4,43.7,173
"4","Diesel",18.9,24.3,384
"4","Gasoline",42.2,52.1,255
"6","Gasoline",41.5,51.2,146
"8","Gasoline",25.8,34.3,134
"4","Hybrid",26.5,35.2,224
"6","Hybrid",22.7,28.6,425
"4","Gasoline",43.5,49.3,145
"8","Gasoline",41.1,50.8,137
"4","Gasoline",36.3,41.9,302
"6","Gasoline",23.4,27.1,252
"6","Diesel",21,25.1,531
"4","Gasoline",16.8,24.8,531
"4","Gasoline",16.6,22.3,501
"8","Hybrid",21.5,25.9,379
"3","Hybrid",18.5,27.2,250
"6","Diesel",34.5,40.9,269
"8","Hybrid",27.5,34.5,219
"4","Diesel",30.6,34.7,245
"6","Gasoline",35.8,40.1,123
"8","Gasoline",38.1,42,158
"6","Gasoline",37.7,44.3,204
"4","Gasoline",24.1,32.5,277
"4","Hybrid",43.3,51.4,143
"3","Gasoline",47.1,51.9,159
"6","Gasoline",26.1,35.1,336
"6","Gasoline",15.6,19.3,445
"6","Gasoline",46.5,50.3,169
"4","Hybrid",47.3,56.2,191
