Vehicle_ID,Engine_Size,Cylinders,Fuel_Type,City_MPG,Highway_MPG,CO2_Emissions
6171,1.2,3,Gasoline,22.4,27.299999999999997,495.0
6172,3.5,6,Gasoline,28.2,34.7,205.0
6173,1.2,6,Gasoline,49.4,55.1,206.0
6174,4.3,8,Diesel,40.3,47.3,104.0
6175,3.0,8,Gasoline,25.5,34.1,391.0
6176,3.1,4,Diesel,36.2,46.1,102.0
6177,3.2,4,Diesel,23.6,28.700000000000003,407.0
6178,1.7,4,Gasoline,36.4,43.3,162.0
6179,1.8,4,Gasoline,46.4,52.699999999999996,108.0
6180,2.3,4,Diesel,34.5,44.5,251.0
6181,3.4,6,Diesel,40.7,49.400000000000006,257.0
6182,1.8,8,Diesel,30.9,36.699999999999996,309.0
6183,1.5,4,Diesel,33.3,39.599999999999994,178.0
6184,4.9,4,Gasoline,39.3,44.0,164.0
6185,1.1,4,Diesel,43.4,51.7,114.0
6186,4.2,6,Gasoline,38.1,47.0,258.0
6187,4.2,4,Gasoline,49.2,59.0,87.0
6188,2.2,8,Gasoline,43.7,50.7,247.0
6189,1.5,6,Hybrid,42.2,49.900000000000006,196.0
6190,1.6,6,Gasoline,44.6,50.7,187.0
6191,3.8,4,Diesel,24.8,32.1,389.0
6192,3.6,3,Diesel,30.1,35.5,292.0
6193,4.1,8,Hybrid,34.8,43.0,165.0
6194,4.7,6,Diesel,31.2,34.4,208.0
6195,3.8,8,Gasoline,44.7,47.900000000000006,114.0
6196,1.6,4,Hybrid,15.9,23.9,392.0
6197,2.0,6,Diesel,22.3,31.8,174.0
6198,4.4,3,Diesel,45.9,53.3,191.0
6199,1.8,6,Hybrid,17.1,25.200000000000003,247.0
6200,1.3,6,Gasoline,22.9,31.7,414.0
6201,3.8,6,Gasoline,27.3,32.8,329.0
6202,2.6,6,Gasoline,41.3,45.099999999999994,267.0
6203,4.7,4,Diesel,34.6,44.1,115.0
6204,3.6,8,Gasoline,48.4,58.0,202.0
6205,1.4,8,Diesel,23.0,29.1,440.0
6206,4.8,3,Gasoline,45.5,50.0,87.0
6207,2.0,8,Diesel,24.9,34.099999999999994,423.0
6208,2.3,4,Hybrid,23.6,31.6,231.0
6209,2.6,6,Gasoline,32.4,35.5,165.0
6210,1.2,4,Diesel,17.5,21.3,380.0
6211,3.0,8,Diesel,28.5,38.4,114.0
6212,1.5,4,Gasoline,27.4,30.7,396.0
6213,2.6,4,Gasoline,20.6,25.6,264.0
6214,2.4,4,Gasoline,45.1,51.9,171.0
6215,4.1,4,Diesel,28.5,32.8,300.0
6216,4.2,6,Gasoline,49.4,54.0,206.0
6217,1.6,4,Gasoline,46.5,52.0,121.0
6218,2.5,6,Gasoline,21.8,26.700000000000003,413.0
6219,2.5,8,Gasoline,32.7,41.300000000000004,129.0
6220,1.6,6,Diesel,36.1,42.6,252.0
6221,4.2,6,Diesel,43.7,48.7,255.0
6222,3.8,4,Gasoline,46.0,51.2,92.0
6223,1.8,4,Diesel,36.8,40.099999999999994,124.0
6224,2.5,4,Diesel,16.2,19.5,483.0
6225,1.4,3,Gasoline,31.8,39.8,116.0
6226,3.5,8,Gasoline,46.0,49.8,113.0
6227,1.5,4,Hybrid,40.0,46.3,125.0
6228,4.9,8,Diesel,45.5,54.4,159.0
6229,4.1,3,Diesel,38.6,44.2,143.0
6230,2.6,6,Gasoline,16.5,21.9,412.0
6231,3.3,4,Hybrid,48.9,58.0,155.0
6232,4.6,3,Gasoline,47.1,56.2,196.0
6233,3.2,6,Hybrid,19.4,28.599999999999998,501.0
6234,1.7,4,Hybrid,18.9,25.9,364.0
6235,2.5,6,Hybrid,33.9,43.599999999999994,177.0
6236,4.4,4,Hybrid,41.5,50.2,131.0
6237,3.6,4,Gasoline,28.4,34.3,297.0
6238,3.6,8,Hybrid,19.8,27.200000000000003,511.0
6239,4.5,4,Gasoline,32.9,36.8,300.0
6240,4.6,6,Hybrid,26.8,33.7,184.0
6241,4.7,4,Gasoline,27.3,32.1,389.0
6242,1.4,6,Diesel,37.6,42.6,254.0
6243,3.2,4,Gasoline,46.0,49.9,102.0
6244,4.0,4,Diesel,34.6,40.1,267.0
6245,4.0,4,Gasoline,39.1,45.5,149.0
6246,3.4,4,Gasoline,38.1,45.300000000000004,193.0
6247,1.7,4,Hybrid,34.3,39.4,173.0
6248,4.2,6,Diesel,25.9,34.4,149.0
6249,3.9,6,Gasoline,28.2,34.8,333.0
6250,1.3,3,Gasoline,26.0,33.5,370.0
6251,2.9,4,Gasoline,47.1,52.0,117.0
6252,1.7,4,Diesel,43.9,52.599999999999994,121.0
6253,2.3,3,Hybrid,35.3,42.699999999999996,193.0
6254,1.1,4,Diesel,46.9,55.9,211.0
6255,2.6,3,Gasoline,46.0,50.1,92.0
6256,3.2,8,Gasoline,47.5,53.2,215.0
6257,3.5,6,Hybrid,22.8,26.6,479.0
6258,3.7,3,Gasoline,40.1,44.6,205.0
6259,4.3,3,Gasoline,36.3,42.099999999999994,109.0
6260,1.9,6,Gasoline,40.7,50.0,135.0
6261,1.5,4,Diesel,24.2,31.1,171.0
6262,4.4,6,Hybrid,39.3,44.599999999999994,143.0
6263,1.6,8,Gasoline,29.3,37.5,325.0
6264,4.9,4,Diesel,44.2,47.300000000000004,93.0
6265,4.4,4,Gasoline,42.8,48.4,137.0
6266,3.0,6,Gasoline,22.4,29.599999999999998,318.0
6267,4.9,8,Gasoline,21.4,28.5,457.0
6268,1.4,4,Gasoline,40.1,47.4,136.0
6269,2.2,6,Gasoline,34.3,38.8,289.0
6270,3.6,4,Hybrid,34.5,39.9,238.0
6271,2.4,4,Gasoline,41.3,50.8,210.0
6272,4.7,6,Gasoline,44.9,54.7,227.0
6273,1.3,8,Gasoline,23.4,28.599999999999998,153.0
6274,3.2,6,Gasoline,34.4,41.9,220.0
6275,3.4,6,Gasoline,44.0,48.7,222.0
6276,3.6,4,Gasoline,45.5,51.1,238.0
6277,2.0,4,Diesel,25.1,33.6,167.0
6278,2.5,4,Hybrid,18.6,25.1,308.0
6279,4.4,4,Diesel,23.1,32.0,161.0
6280,1.8,6,Gasoline,48.1,55.5,213.0
6281,4.3,4,Hybrid,31.2,38.6,322.0
6282,3.3,6,Gasoline,29.7,32.9,255.0
6283,4.0,6,Gasoline,15.5,23.7,201.0
6284,3.9,4,Gasoline,16.8,26.6,214.0
6285,1.8,4,Gasoline,38.4,44.699999999999996,222.0
6286,3.3,6,Hybrid,35.6,39.7,328.0
6287,4.5,8,Gasoline,35.1,44.900000000000006,277.0
6288,2.7,6,Gasoline,18.9,23.9,501.0
6289,4.9,3,Gasoline,27.3,33.2,245.0
6290,2.8,3,Diesel,43.4,46.9,274.0
6291,1.6,4,Diesel,21.1,24.900000000000002,477.0
6292,2.6,4,Gasoline,45.9,50.4,139.0
6293,4.8,6,Diesel,19.3,26.1,454.0
6294,2.3,6,Diesel,20.9,27.799999999999997,309.0
6295,4.5,4,Gasoline,31.7,38.9,270.0
6296,4.5,4,Diesel,48.1,55.2,237.0
6297,2.4,4,Gasoline,26.5,33.0,199.0
6298,1.3,8,Gasoline,38.0,46.6,253.0
6299,3.9,4,Diesel,35.6,45.1,221.0
6300,2.2,6,Gasoline,20.2,25.1,533.0
6301,4.1,4,Gasoline,23.7,27.599999999999998,192.0
6302,2.8,6,Hybrid,47.6,53.6,199.0
6303,2.9,4,Gasoline,21.5,24.7,176.0
6304,4.1,4,Gasoline,39.3,48.5,135.0
6305,2.5,6,Gasoline,48.8,53.5,128.0
6306,2.8,4,Gasoline,19.2,26.0,333.0
6307,2.5,4,Gasoline,29.0,32.8,395.0
6308,2.5,4,Hybrid,22.8,29.700000000000003,165.0
6309,3.1,4,Gasoline,22.8,26.1,214.0
6310,4.2,4,Diesel,19.2,27.6,236.0
6311,2.4,6,Gasoline,37.7,47.400000000000006,175.0
6312,3.1,8,Diesel,41.1,46.2,98.0
6313,3.7,3,Hybrid,38.7,43.5,297.0
6314,2.1,4,Gasoline,47.4,53.5,171.0
6315,2.1,4,Hybrid,20.1,27.400000000000002,458.0
6316,4.7,4,Hybrid,26.2,30.5,371.0
6317,3.9,4,Gasoline,27.1,35.7,304.0
6318,3.3,6,Gasoline,23.1,27.5,461.0
6319,3.6,4,Diesel,20.0,23.0,542.0
6320,1.1,4,Hybrid,32.0,38.7,138.0
6321,3.5,6,Gasoline,44.2,48.0,253.0
6322,3.0,8,Gasoline,48.4,56.3,159.0
6323,3.2,8,Gasoline,19.5,23.7,282.0
6324,2.4,6,Gasoline,43.8,52.5,188.0
6325,1.3,8,Hybrid,43.9,50.199999999999996,132.0
6326,1.8,4,Gasoline,28.6,35.6,247.0
6327,4.8,4,Gasoline,18.9,23.2,518.0
6328,2.6,3,Diesel,49.7,53.7,78.0
6329,2.9,6,Gasoline,37.9,45.3,129.0
6330,1.2,8,Gasoline,49.4,54.199999999999996,234.0
6331,1.2,4,Gasoline,31.9,37.6,220.0
6332,3.9,6,Gasoline,28.8,35.2,200.0
6333,3.2,6,Gasoline,23.7,28.299999999999997,455.0
6334,3.0,8,Gasoline,49.4,58.0,218.0
6335,2.0,6,Gasoline,23.9,33.5,144.0
6336,4.0,8,Hybrid,15.8,21.8,368.0
6337,1.7,4,Hybrid,32.9,42.3,312.0
6338,1.8,4,Gasoline,28.2,37.4,162.0
6339,2.8,4,Gasoline,24.1,28.3,336.0
6340,2.1,4,Hybrid,37.2,41.400000000000006,167.0
6341,2.0,3,Gasoline,27.7,34.0,330.0
6342,3.6,6,Hybrid,29.1,35.800000000000004,158.0
6343,3.6,6,Hybrid,15.8,21.200000000000003,485.0
6344,4.3,6,Gasoline,35.6,40.800000000000004,98.0
6345,2.7,4,Gasoline,19.3,25.3,267.0
6346,1.3,4,Gasoline,22.5,30.3,196.0
6347,2.1,4,Gasoline,40.1,43.7,133.0
6348,4.9,3,Hybrid,26.0,34.0,376.0
6349,3.4,4,Hybrid,20.7,30.2,462.0
6350,3.8,4,Gasoline,35.2,43.5,263.0
6351,1.0,3,Gasoline,22.5,26.8,362.0
6352,3.1,6,Gasoline,24.5,28.1,219.0
6353,1.2,3,Gasoline,36.7,43.1,154.0
6354,3.3,8,Diesel,40.9,50.599999999999994,141.0
6355,4.7,4,Hybrid,40.9,49.599999999999994,233.0
6356,4.9,8,Gasoline,31.9,38.8,169.0
6357,3.2,3,Gasoline,30.9,34.9,373.0
6358,2.8,4,Gasoline,42.6,50.6,230.0
6359,4.8,4,Gasoline,21.8,30.5,478.0
6360,3.7,6,Gasoline,20.3,29.8,310.0
6361,1.3,4,Gasoline,38.3,45.599999999999994,212.0
6362,2.9,4,Gasoline,29.3,35.9,190.0
6363,2.0,6,Diesel,39.8,47.099999999999994,208.0
6364,2.9,4,Gasoline,24.0,33.6,426.0
6365,2.8,3,Gasoline,26.4,33.8,133.0
6366,3.3,4,Hybrid,46.4,51.199999999999996,129.0
6367,2.4,6,Hybrid,29.8,37.3,185.0
6368,1.7,4,Gasoline,35.7,44.900000000000006,306.0
6369,3.0,4,Gasoline,18.7,25.7,221.0
6370,4.3,3,Hybrid,21.3,27.8,442.0
6371,3.7,4,Gasoline,16.3,24.4,302.0
6372,2.4,6,Gasoline,29.9,37.5,335.0
6373,4.7,4,Gasoline,49.6,53.0,156.0
6374,4.6,4,Gasoline,45.6,53.7,118.0
6375,1.8,3,Gasoline,37.2,43.1,248.0
6376,1.2,4,Gasoline,45.1,54.7,223.0
6377,4.0,4,Diesel,35.8,45.599999999999994,193.0
6378,4.3,4,Hybrid,27.9,34.0,323.0
6379,4.9,4,Hybrid,21.1,30.900000000000002,205.0
6380,4.6,8,Gasoline,37.9,43.1,295.0
6381,3.4,3,Gasoline,21.8,29.6,179.0
6382,3.1,4,Diesel,29.6,33.1,182.0
6383,1.1,4,Gasoline,43.9,47.9,137.0
6384,2.0,4,Gasoline,19.5,28.6,212.0
6385,2.8,6,Gasoline,19.5,28.8,303.0
6386,3.5,4,Gasoline,22.9,29.599999999999998,295.0
6387,3.2,3,Gasoline,34.3,39.699999999999996,224.0
6388,4.0,6,Gasoline,23.8,30.0,153.0
6389,2.1,4,Hybrid,32.6,41.7,153.0
6390,3.3,3,Gasoline,25.6,30.1,388.0
6391,1.4,4,Hybrid,32.7,37.800000000000004,308.0
6392,2.7,4,Hybrid,24.7,33.2,229.0
6393,4.0,6,Gasoline,49.3,58.8,144.0
6394,3.8,4,Diesel,32.2,35.900000000000006,157.0
6395,5.0,4,Diesel,41.0,49.6,242.0
6396,2.1,4,Gasoline,39.5,47.0,280.0
6397,3.0,4,Gasoline,32.2,36.800000000000004,183.0
6398,2.3,8,Gasoline,23.4,31.7,384.0
6399,2.8,3,Diesel,32.9,41.0,185.0
6400,4.4,8,Gasoline,38.8,42.8,92.0
6401,3.7,4,Gasoline,31.1,37.6,262.0
6402,4.5,6,Gasoline,17.9,26.2,333.0
6403,1.8,4,Gasoline,15.6,19.9,585.0
6404,4.5,4,Gasoline,26.5,32.7,348.0
6405,1.2,6,Gasoline,20.3,24.1,542.0
6406,4.6,6,Hybrid,46.7,51.800000000000004,154.0
6407,2.3,4,Diesel,21.2,25.7,340.0
6408,2.3,4,Diesel,28.8,35.3,226.0
6409,3.0,4,Gasoline,39.9,43.9,152.0
6410,4.8,8,Diesel,43.5,49.2,201.0
6411,1.2,4,Gasoline,31.7,36.6,322.0
6412,2.4,6,Gasoline,21.3,29.5,202.0
6413,4.4,6,Hybrid,24.5,32.4,434.0
6414,2.6,6,Gasoline,29.7,33.4,309.0
6415,1.8,4,Gasoline,27.8,37.5,324.0
6416,2.7,4,Gasoline,27.2,35.4,399.0
6417,2.5,8,Gasoline,19.6,26.900000000000002,351.0
6418,4.7,6,Diesel,47.0,53.3,87.0
6419,4.0,6,Gasoline,16.0,20.2,589.0
6420,3.0,4,Hybrid,30.4,40.099999999999994,323.0
6421,5.0,6,Gasoline,49.3,52.4,102.0
6422,2.9,4,Gasoline,38.1,45.9,94.0
6423,1.2,4,Gasoline,27.4,34.0,161.0
6424,2.0,6,Diesel,20.1,29.400000000000002,266.0
6425,2.7,4,Hybrid,48.7,54.400000000000006,230.0
6426,1.6,6,Gasoline,15.5,22.1,201.0
6427,4.8,4,Gasoline,38.8,47.0,251.0
6428,4.1,4,Hybrid,45.8,49.099999999999994,237.0
6429,2.1,4,Gasoline,15.9,19.3,616.0
6430,3.4,4,Gasoline,40.4,44.9,105.0
6431,3.9,4,Gasoline,50.0,54.0,186.0
6432,4.8,6,Gasoline,37.4,40.4,311.0
6433,4.5,6,Gasoline,29.5,36.9,145.0
6434,3.1,4,Gasoline,45.6,54.2,81.0
6435,4.1,4,Hybrid,34.4,44.099999999999994,290.0
6436,3.2,6,Diesel,41.2,47.300000000000004,212.0
6437,3.2,6,Hybrid,35.6,40.6,247.0
6438,1.5,6,Gasoline,16.3,25.3,586.0
6439,1.5,6,Gasoline,22.5,31.4,389.0
6440,3.1,4,Diesel,17.8,25.200000000000003,336.0
6441,2.1,4,Hybrid,18.7,23.6,358.0
6442,1.1,4,Gasoline,15.5,24.9,248.0
6443,3.9,4,Gasoline,29.7,33.9,202.0
6444,1.1,6,Diesel,21.3,24.6,333.0
6445,3.4,3,Hybrid,44.9,53.5,123.0
6446,3.2,8,Hybrid,41.3,48.199999999999996,263.0
6447,4.9,6,Diesel,35.1,39.800000000000004,103.0
6448,2.9,6,Gasoline,32.1,39.800000000000004,247.0
6449,1.3,8,Gasoline,24.0,32.4,372.0
6450,3.2,4,Hybrid,31.6,40.5,282.0
6451,4.4,6,Gasoline,37.4,42.4,235.0
6452,5.0,4,Gasoline,42.4,45.6,167.0
6453,2.7,3,Hybrid,17.9,24.5,556.0
6454,2.3,6,Gasoline,39.8,48.8,150.0
6455,4.6,3,Diesel,41.0,45.5,238.0
6456,1.8,8,Diesel,34.6,40.5,316.0
6457,3.5,6,Gasoline,22.5,27.3,196.0
6458,2.6,6,Gasoline,33.9,37.0,340.0
6459,1.2,4,Gasoline,32.6,41.900000000000006,283.0
6460,2.4,6,Diesel,31.6,35.5,273.0
6461,2.1,3,Gasoline,31.1,39.5,199.0
6462,3.7,6,Gasoline,18.9,24.299999999999997,540.0
6463,4.8,4,Hybrid,21.4,26.299999999999997,173.0
6464,2.1,6,Gasoline,18.4,28.0,325.0
6465,4.2,4,Gasoline,23.5,31.1,380.0
6466,1.2,3,Gasoline,24.2,32.0,386.0
6467,3.2,4,Gasoline,23.6,31.900000000000002,199.0
6468,1.3,4,Hybrid,22.4,27.799999999999997,166.0
6469,4.7,6,Gasoline,40.7,47.6,244.0
6470,4.1,4,Gasoline,43.6,48.5,162.0
6471,3.6,4,Hybrid,26.4,35.2,163.0
6472,4.3,4,Diesel,25.7,32.9,154.0
6473,3.6,4,Gasoline,44.5,49.2,200.0
6474,4.9,4,Hybrid,36.8,46.099999999999994,214.0
6475,3.9,6,Diesel,25.3,32.4,389.0
6476,4.7,4,Gasoline,40.0,46.5,93.0
6477,3.1,3,Diesel,27.1,30.3,395.0
6478,1.5,4,Hybrid,35.5,44.9,286.0
6479,3.1,4,Gasoline,49.7,59.400000000000006,140.0
6480,1.5,4,Diesel,25.6,32.5,152.0
6481,3.4,4,Hybrid,47.6,53.7,238.0
6482,2.9,6,Diesel,26.2,31.7,151.0
6483,3.5,3,Gasoline,33.9,38.8,245.0
6484,1.0,4,Gasoline,31.1,38.1,233.0
6485,1.8,4,Gasoline,42.4,46.3,249.0
6486,3.0,6,Gasoline,17.1,26.5,374.0
6487,4.8,8,Hybrid,36.9,41.1,201.0
6488,2.5,4,Gasoline,41.6,49.8,251.0
6489,2.7,8,Gasoline,31.5,36.6,358.0
6490,3.9,4,Diesel,18.7,23.299999999999997,407.0
6491,3.4,3,Gasoline,23.6,30.5,286.0
6492,2.2,4,Gasoline,38.8,47.199999999999996,256.0
6493,2.6,4,Gasoline,46.3,54.4,219.0
6494,1.9,4,Gasoline,29.8,34.4,204.0
6495,4.9,3,Hybrid,34.6,39.9,236.0
6496,1.5,4,Diesel,23.0,32.1,185.0
6497,2.5,4,Gasoline,29.4,37.5,278.0
6498,1.1,4,Gasoline,26.8,34.8,359.0
6499,1.9,4,Hybrid,37.9,42.8,134.0
6500,4.1,6,Hybrid,49.5,58.0,122.0
6501,1.8,4,Gasoline,43.5,49.0,166.0
6502,1.3,6,Diesel,21.7,27.5,453.0
6503,2.9,6,Gasoline,35.2,40.2,269.0
6504,1.0,4,Gasoline,17.3,21.1,340.0
6505,1.3,4,Hybrid,23.6,29.5,221.0
6506,4.2,4,Gasoline,21.0,24.1,436.0
6507,4.1,4,Gasoline,26.7,32.9,267.0
6508,4.7,4,Gasoline,38.8,46.9,209.0
6509,4.4,4,Gasoline,32.5,42.2,252.0
6510,3.7,4,Diesel,47.7,51.300000000000004,175.0
6511,1.2,6,Gasoline,22.4,27.4,366.0
6512,4.1,4,Gasoline,27.7,34.2,372.0
6513,4.4,6,Gasoline,26.5,30.7,397.0
6514,4.2,4,Diesel,23.3,27.1,201.0
6515,3.0,6,Gasoline,49.8,56.0,168.0
6516,1.9,4,Diesel,28.6,35.7,236.0
6517,4.4,4,Diesel,47.9,56.599999999999994,120.0
6518,3.9,8,Hybrid,28.7,38.7,275.0
6519,4.9,6,Hybrid,22.1,30.5,313.0
6520,1.6,4,Gasoline,19.2,23.7,491.0
6521,1.9,4,Gasoline,44.9,53.099999999999994,93.0
6522,1.8,6,Diesel,16.1,22.900000000000002,328.0
6523,4.2,6,Diesel,48.8,55.0,77.0
6524,1.7,4,Gasoline,29.6,39.2,299.0
6525,1.3,4,Gasoline,23.7,31.6,424.0
6526,5.0,6,Gasoline,36.6,44.4,219.0
6527,1.1,4,Hybrid,19.7,22.8,431.0
6528,4.3,6,Hybrid,17.5,26.6,188.0
6529,2.5,4,Gasoline,44.0,52.6,169.0
6530,4.4,8,Gasoline,29.9,35.0,258.0
6531,3.2,6,Gasoline,33.1,38.1,115.0
6532,4.6,6,Gasoline,21.2,24.599999999999998,463.0
6533,4.7,4,Diesel,17.1,20.5,329.0
6534,1.0,4,Diesel,27.9,35.6,317.0
6535,1.3,4,Gasoline,32.7,37.0,209.0
6536,2.0,6,Gasoline,41.8,51.3,268.0
6537,3.7,6,Gasoline,32.5,41.4,152.0
6538,4.6,4,Hybrid,42.4,47.8,94.0
6539,2.8,6,Gasoline,19.0,24.7,564.0
6540,3.4,6,Gasoline,17.2,22.5,296.0
6541,1.8,3,Diesel,20.6,24.200000000000003,416.0
6542,4.2,4,Diesel,42.0,45.2,161.0
6543,4.9,6,Hybrid,41.6,47.800000000000004,209.0
6544,2.1,4,Gasoline,19.9,29.5,363.0
6545,3.0,6,Gasoline,16.1,25.5,478.0
6546,1.3,4,Gasoline,39.0,47.7,90.0
6547,3.2,8,Hybrid,44.9,52.3,228.0
6548,3.0,3,Diesel,41.4,50.4,173.0
6549,1.6,4,Hybrid,22.1,28.700000000000003,326.0
6550,2.8,3,Gasoline,35.4,39.699999999999996,196.0
6551,2.3,4,Diesel,41.5,49.3,273.0
6552,3.1,4,Gasoline,24.0,33.4,375.0
6553,3.3,4,Gasoline,33.5,36.6,185.0
6554,1.0,8,Gasoline,26.0,30.8,373.0
6555,4.0,8,Diesel,22.9,27.799999999999997,299.0
6556,3.9,4,Gasoline,48.9,52.6,224.0
6557,2.5,6,Hybrid,46.9,51.5,82.0
6558,1.2,4,Diesel,30.6,36.300000000000004,205.0
6559,4.0,6,Gasoline,19.8,29.4,305.0
6560,4.8,6,Diesel,40.5,49.5,228.0
6561,2.0,3,Gasoline,23.9,33.5,186.0
6562,2.3,6,Gasoline,20.9,24.7,274.0
6563,1.7,6,Diesel,28.4,31.599999999999998,336.0
6564,3.3,4,Hybrid,33.5,37.3,125.0
6565,1.6,8,Gasoline,18.4,27.799999999999997,239.0
6566,2.4,8,Hybrid,35.0,39.1,279.0
6567,3.8,4,Diesel,15.5,22.5,601.0
6568,3.2,6,Gasoline,46.2,50.800000000000004,209.0
6569,2.5,8,Gasoline,47.2,50.300000000000004,172.0
6570,2.7,4,Diesel,40.7,44.300000000000004,109.0
6571,3.2,4,Gasoline,31.3,39.3,311.0
6572,1.0,4,Hybrid,23.9,28.2,186.0
6573,1.3,6,Diesel,41.0,45.6,164.0
6574,4.5,6,Gasoline,47.6,53.2,83.0
6575,1.3,4,Hybrid,20.5,28.1,410.0
6576,3.8,8,Gasoline,31.3,37.6,237.0
6577,4.7,6,Hybrid,26.0,35.6,380.0
6578,2.1,6,Gasoline,27.5,33.5,163.0
6579,2.5,3,Diesel,29.2,33.6,348.0
6580,3.3,4,Gasoline,48.3,55.099999999999994,159.0
6581,4.5,6,Diesel,24.1,30.3,256.0
6582,4.8,4,Gasoline,32.2,40.7,257.0
6583,4.0,6,Gasoline,48.3,57.8,201.0
6584,1.3,6,Gasoline,31.7,40.6,210.0
6585,3.7,4,Hybrid,45.2,50.900000000000006,120.0
6586,2.6,6,Gasoline,17.1,21.6,608.0
6587,2.9,4,Diesel,48.4,57.8,122.0
6588,1.2,4,Hybrid,21.6,27.3,511.0
6589,1.8,3,Hybrid,49.3,57.699999999999996,196.0
6590,4.2,4,Gasoline,21.1,31.0,375.0
6591,2.8,4,Hybrid,30.6,37.6,113.0
6592,2.2,6,Gasoline,25.8,32.2,265.0
6593,2.5,6,Diesel,30.2,38.1,239.0
6594,4.4,4,Diesel,23.8,28.200000000000003,271.0
6595,4.0,6,Gasoline,48.8,55.199999999999996,97.0
6596,2.1,3,Gasoline,25.7,30.9,246.0
6597,1.5,4,Gasoline,37.9,42.0,110.0
6598,2.0,6,Gasoline,19.8,27.1,268.0
6599,4.7,6,Hybrid,43.9,50.9,95.0
6600,3.3,6,Gasoline,34.0,42.3,271.0
6601,3.1,4,Hybrid,49.3,58.4,179.0
6602,3.4,6,Gasoline,29.8,34.3,374.0
6603,2.5,6,Hybrid,21.8,30.3,272.0
6604,4.2,8,Diesel,27.1,32.7,355.0
6605,3.1,4,Hybrid,40.8,48.199999999999996,200.0
6606,1.5,4,Gasoline,38.1,47.1,221.0
6607,1.5,6,Gasoline,42.2,47.0,191.0
6608,3.1,8,Gasoline,17.6,24.8,498.0
6609,4.7,4,Gasoline,35.3,41.699999999999996,107.0
6610,2.2,4,Diesel,47.6,56.1,86.0
6611,4.5,4,Diesel,18.8,26.700000000000003,202.0
6612,4.1,4,Gasoline,18.3,26.700000000000003,279.0
6613,2.0,4,Gasoline,40.1,45.1,209.0
6614,1.1,3,Gasoline,26.0,33.9,314.0
6615,1.4,4,Gasoline,38.1,45.300000000000004,239.0
6616,3.9,4,Gasoline,34.1,40.300000000000004,167.0
6617,1.8,4,Diesel,49.5,55.1,180.0
6618,2.5,4,Gasoline,46.1,51.4,98.0
6619,3.0,3,Diesel,38.7,41.800000000000004,95.0
6620,3.9,8,Gasoline,24.2,28.4,374.0
6621,1.5,4,Hybrid,24.2,27.599999999999998,387.0
6622,2.6,6,Gasoline,45.9,54.8,183.0
6623,2.9,4,Hybrid,35.5,44.5,150.0
6624,3.2,8,Gasoline,42.6,51.5,252.0
6625,4.3,4,Gasoline,30.7,39.4,326.0
6626,1.7,4,Gasoline,18.6,23.1,396.0
6627,4.2,4,Hybrid,26.6,33.0,416.0
6628,3.8,6,Diesel,20.6,30.0,251.0
6629,3.2,4,Gasoline,42.4,50.7,173.0
6630,3.8,4,Gasoline,39.5,42.5,289.0
6631,2.6,4,Gasoline,18.1,24.3,368.0
6632,1.6,6,Gasoline,36.7,39.800000000000004,206.0
6633,3.7,4,Diesel,45.6,50.6,92.0
6634,3.1,3,Diesel,39.4,45.5,132.0
6635,3.6,4,Hybrid,32.9,42.2,137.0
6636,2.4,4,Hybrid,25.9,33.5,293.0
6637,4.6,6,Diesel,46.0,51.5,134.0
6638,3.3,3,Gasoline,29.8,36.2,134.0
6639,1.3,4,Gasoline,44.9,53.599999999999994,167.0
6640,2.8,6,Gasoline,42.4,47.5,214.0
6641,4.0,6,Gasoline,43.6,50.9,216.0
6642,4.2,4,Diesel,49.6,54.4,213.0
6643,3.0,6,Hybrid,41.2,47.6,179.0
6644,4.6,4,Hybrid,16.2,19.4,403.0
6645,2.1,4,Gasoline,22.2,31.2,365.0
6646,2.6,8,Gasoline,16.2,19.5,217.0
6647,4.6,8,Hybrid,21.6,26.200000000000003,389.0
6648,4.6,4,Hybrid,17.2,22.5,368.0
6649,3.7,4,Gasoline,32.6,40.0,212.0
6650,4.4,4,Diesel,16.0,24.0,317.0
6651,1.4,3,Diesel,31.5,35.1,146.0
6652,4.5,3,Gasoline,46.5,49.8,151.0
6653,2.3,4,Gasoline,41.2,49.800000000000004,142.0
6654,1.7,8,Hybrid,48.0,56.0,234.0
6655,2.0,6,Diesel,22.9,31.7,440.0
6656,2.7,4,Gasoline,33.6,41.300000000000004,251.0
6657,2.0,4,Diesel,26.2,34.5,384.0
6658,2.3,3,Diesel,32.3,38.0,294.0
6659,1.5,4,Hybrid,34.5,41.6,178.0
6660,2.2,3,Gasoline,16.3,24.9,439.0
6661,3.3,6,Hybrid,23.2,27.4,224.0
6662,2.8,4,Gasoline,39.7,45.7,229.0
6663,2.4,6,Diesel,42.1,50.3,90.0
6664,4.0,6,Diesel,34.9,41.6,288.0
6665,4.6,4,Gasoline,24.5,32.3,312.0
6666,4.0,4,Gasoline,29.2,34.3,134.0
6667,2.3,6,Hybrid,18.4,21.599999999999998,569.0
6668,4.0,8,Diesel,48.4,51.6,229.0
6669,1.6,6,Gasoline,45.4,55.0,223.0
6670,1.5,4,Gasoline,17.3,26.9,476.0
6671,2.4,4,Gasoline,20.8,25.3,420.0
6672,4.2,4,Gasoline,35.3,39.3,194.0
6673,2.0,8,Hybrid,23.1,26.200000000000003,201.0
6674,1.3,6,Diesel,47.7,52.300000000000004,126.0
